0,1.92,76,36
1,2.4,75,33
2,2.88,76,39
3,3.36,75,36
4,3.84,76,45
5,4.32,71,40
6,4.8,74,47
7,5.28,72,39
8,5.76,69,51
9,7.2,60,34
10,7.68,64,38
11,8.16,69,42
12,8.64,71,46
13,10.08,64,36
14,10.56,68,39
15,11.04,71,42
16,11.52,72,45
17,12.96,64,35
18,13.44,76,38
19,13.92,75,34
20,14.4,76,41
21,14.88,75,37
22,15.36,76,46
23,15.84,71,39
24,16.32,74,48
25,16.8,72,39
26,17.28,69,48
27,18.72,60,34
28,19.2,64,37
29,19.68,69,41
30,20.16,71,45
31,21.6,64,37
32,22.08,72,40
33,22.56,71,38
34,23.04,69,40
35,24.96,76,36
36,25.44,75,33
37,25.92,76,39
38,26.4,75,36
39,26.88,76,45
40,27.36,71,40
41,27.84,74,47
42,28.32,72,39
43,28.8,69,51
44,30.24,60,34
45,30.72,64,38
46,31.2,69,42
47,31.68,71,46
48,33.12,64,36
49,33.6,68,39
50,34.08,71,42
51,34.56,72,45
52,36.0,64,35
53,36.48,76,38
54,36.96,75,34
55,37.44,76,41
56,37.92,75,37
57,38.4,76,46
58,38.88,71,39
59,39.36,74,48
60,39.84,72,39
61,40.32,69,48
62,41.76,60,34
63,42.24,64,37
64,42.72,69,41
65,43.2,71,45
66,44.64,64,37
67,45.12,72,40
68,45.6,71,38
69,46.08,69,40
70,47.52,71,42
71,48.0,72,45
72,48.48,74,48
73,48.96,76,51
74,50.4,67,40
75,50.88,77,46
76,51.36,76,43
77,51.84,74,50
78,53.28,65,40
79,53.76,76,46
80,54.24,74,43
81,54.72,72,50
82,56.16,64,40
83,56.64,74,46
84,57.12,72,43
85,57.6,71,50
86,59.04,64,39
87,59.52,76,45
88,60.96,76,43
89,61.44,88,48
90,62.88,75,42
91,63.36,76,48
92,64.8,75,35
93,65.28,76,37
94,65.76,75,34
95,66.24,76,40
96,66.72,75,36
97,67.2,76,40
98,67.68,71,35
99,68.16,74,42
100,68.64,72,37
101,69.12,69,45
102,70.56,60,34
103,71.04,64,38
104,71.52,69,42
105,72.0,71,46
106,73.44,64,36
107,73.92,68,39
108,74.4,71,42
109,74.88,72,45
110,76.32,64,35
111,76.8,76,38
112,77.28,75,34
113,77.76,76,41
114,78.24,75,37
115,78.72,76,46
116,79.2,71,39
117,79.68,74,48
118,80.16,72,39
119,80.64,69,46
120,82.08,60,34
121,82.56,64,37
122,83.04,69,41
123,83.52,71,45
124,84.96,64,37
125,85.44,72,40
126,85.92,71,38
127,86.4,69,40
128,87.84,71,43
129,88.32,72,45
130,88.8,74,47
131,89.28,76,50
132,90.72,67,40
133,91.2,77,46
134,91.68,76,43
135,92.16,74,50
136,93.6,65,40
137,94.08,76,46
138,94.56,74,43
139,95.04,72,50
140,96.48,64,40
141,96.96,74,46
142,97.44,72,43
143,97.92,71,50
144,99.36,64,39
145,99.84,76,45
146,101.28,76,43
147,101.76,88,48
148,103.2,75,42
149,103.68,76,48
150,105.12,75,35
151,105.6,76,37
152,106.08,75,34
153,106.56,76,39
154,107.04,75,36
155,107.52,76,39
156,108.0,71,35
157,108.48,74,40
158,108.96,72,33
159,109.44,69,46
160,110.88,60,34
161,111.36,64,38
162,111.84,69,42
163,112.32,71,46
164,113.76,64,36
165,114.24,68,39
166,114.72,71,42
167,115.2,72,45
168,116.64,64,35
169,117.12,76,38
170,117.6,75,34
171,118.08,76,41
172,118.56,75,37
173,119.04,76,46
174,119.52,71,39
175,120.0,74,48
176,120.48,72,39
177,120.96,69,48
178,122.4,60,34
179,122.88,64,37
180,123.36,69,41
181,123.84,71,45
182,125.28,64,37
183,125.76,72,40
184,126.24,71,38
185,126.72,69,40
186,128.16,64,40
187,128.16,72,46
188,128.64,65,41
189,128.64,72,47
190,129.12,64,43
191,129.12,67,43
192,129.12,72,49
193,129.36,65,43
194,129.48,69,41
195,129.6,72,55
196,131.52,77,57
197,132.24,76,52
198,132.48,76,57
199,133.44,74,51
200,134.4,82,62
201,135.12,81,56
202,135.36,81,56
203,135.84,79,56
204,136.32,77,55
205,136.8,76,55
206,137.28,74,55
207,137.76,72,54
208,138.24,70,54
209,139.2,69,51
210,140.04,70,44
211,140.16,69,49
212,140.4,67,50
213,140.64,69,51
214,140.88,70,52
215,141.12,72,54
216,143.04,74,55
217,143.52,75,57
218,144.0,76,59
219,145.44,76,58
220,145.92,77,63
221,146.4,69,58
222,146.88,72,64
223,148.8,74,64
224,149.52,71,57
225,149.76,72,64
226,150.0,79,57
227,150.24,67,64
228,150.48,79,57
229,150.72,69,64
230,150.96,79,63
231,151.2,71,66
232,151.44,79,63
233,151.68,72,68
234,151.92,79,66
235,152.16,74,70
236,152.4,79,65
237,152.64,76,72
238,152.88,79,63
239,153.12,84,67
240,153.36,83,62
241,153.6,81,67
242,153.84,79,62
243,154.08,77,67
244,154.32,76,61
245,154.56,74,69
246,154.8,79,63
247,155.04,77,69
248,155.28,74,64
249,155.52,72,64
250,155.76,79,57
251,156.0,67,64
252,156.24,79,57
253,156.48,69,64
254,156.72,79,63
255,156.96,71,66
256,157.2,79,63
257,157.44,72,68
258,157.68,79,66
259,157.92,74,70
260,158.16,79,65
261,158.4,76,72
262,158.64,79,65
263,158.88,84,69
264,159.12,83,64
265,159.36,81,70
266,159.6,79,60
267,159.84,77,64
268,160.08,76,55
269,160.32,74,65
270,160.56,79,57
271,160.8,77,63
272,161.04,74,53
273,161.28,76,57
274,161.52,77,50
275,161.76,76,50
276,162.0,75,50
277,162.24,76,57
278,162.48,71,49
279,162.72,76,54
280,162.96,75,52
281,163.2,76,57
282,163.44,71,51
283,163.68,76,54
284,163.92,75,49
285,164.16,76,57
286,165.6,71,52
287,166.08,76,57
288,166.56,75,49
289,167.04,76,56
290,168.48,71,42
291,168.96,76,50
292,170.4,75,39
293,170.88,76,41
294,172.32,75,34
295,172.8,76,40
296,173.28,75,36
297,173.76,76,40
298,174.24,71,36
299,174.72,74,43
300,175.2,72,35
301,175.68,69,45
302,177.12,60,34
303,177.6,64,38
304,178.08,69,42
305,178.56,71,46
306,180.0,64,36
307,180.48,68,39
308,180.96,71,42
309,181.44,72,45
310,182.88,64,35
311,183.36,76,38
312,183.84,75,34
313,184.32,76,41
314,184.8,75,37
315,185.28,76,46
316,185.76,71,39
317,186.24,74,48
318,186.72,72,39
319,187.2,69,48
320,188.64,60,34
321,189.12,64,37
322,189.6,69,41
323,190.08,71,45
324,191.52,64,37
325,192.0,72,40
326,192.48,71,38
327,192.96,69,40
328,194.4,71,44
329,194.88,72,46
330,195.36,74,48
331,195.84,76,52
332,197.28,67,40
333,197.76,77,46
334,198.24,76,43
335,198.72,74,50
336,200.16,65,40
337,200.64,76,46
338,201.12,74,43
339,201.6,72,50
340,203.04,64,40
341,203.52,74,46
342,204.0,72,43
343,204.48,71,50
344,205.92,64,39
345,206.4,76,45
346,207.84,76,43
347,208.32,88,48
348,209.76,75,42
349,210.24,76,48
350,211.68,75,35
351,212.16,76,37
352,212.64,75,34
353,213.12,76,40
354,213.6,75,36
355,214.08,76,43
356,214.56,71,38
357,215.04,74,44
358,215.52,72,38
359,216.0,69,47
360,217.44,60,34
361,217.92,64,38
362,218.4,69,42
363,218.88,71,46
364,220.32,64,36
365,220.8,68,39
366,221.28,71,42
367,221.76,72,45
368,223.2,64,35
369,223.68,76,38
370,224.16,75,34
371,224.64,76,41
372,225.12,75,37
373,225.6,76,41
374,226.08,71,34
375,226.56,74,45
376,227.04,72,36
377,227.52,69,46
378,228.96,60,34
379,229.44,64,37
380,229.92,69,41
381,230.4,71,45
382,231.84,64,37
383,232.32,72,40
384,232.8,71,38
385,233.28,69,40
386,236.16,64,45
387,236.16,67,45
388,236.16,70,45
389,236.16,73,53
390,239.04,65,49
391,239.04,69,49
392,239.04,74,59
393,240.96,73,54
394,240.96,76,64
395,241.44,74,59
396,241.44,77,70
397,241.92,68,65
398,241.92,74,65
399,241.92,77,77
400,243.84,68,63
401,243.84,74,63
402,243.84,77,75
403,244.8,69,60
404,244.8,72,60
405,244.8,76,72
406,247.68,65,69
407,247.68,74,82
408,249.6,64,61
409,249.6,72,73
410,250.08,62,61
411,250.08,71,73
412,250.56,60,67
413,250.56,66,67
414,250.56,69,79
415,252.48,60,66
416,252.48,69,78
417,253.44,60,68
418,253.44,69,80
419,254.4,64,66
420,254.4,72,78
421,255.36,62,61
422,255.36,71,73
423,256.32,60,56
424,256.32,69,67
425,259.2,64,45
426,259.2,67,45
427,259.2,70,45
428,259.2,73,53
429,262.08,65,49
430,262.08,69,49
431,262.08,74,59
432,264.0,73,54
433,264.0,76,64
434,264.48,74,59
435,264.48,77,70
436,264.96,74,65
437,264.96,77,77
438,266.88,74,63
439,266.88,77,75
440,267.84,74,60
441,267.84,77,72
442,270.72,67,69
443,270.72,75,82
444,272.64,65,61
445,272.64,74,73
446,273.12,63,61
447,273.12,72,73
448,273.6,62,67
449,273.6,65,67
450,273.6,70,79
451,275.52,65,66
452,275.52,62,66
453,275.52,69,78
454,276.48,65,68
455,276.48,62,68
456,276.48,68,80
457,278.4,65,61
458,278.4,62,61
459,278.4,68,73
460,279.36,64,61
461,279.36,60,61
462,279.36,69,73
463,282.24,64,49
464,282.24,71,58
465,285.12,57,42
466,285.44,60,44
467,285.76,64,45
468,286.08,69,47
469,286.4,72,43
470,286.72,76,43
471,287.04,74,47
472,287.36,72,43
473,287.68,71,43
474,288.0,69,45
475,288.32,72,47
476,288.64,76,48
477,288.96,81,50
478,289.28,84,47
479,289.6,88,47
480,289.92,86,52
481,290.24,84,47
482,290.56,83,47
483,290.88,81,49
484,291.2,84,51
485,291.52,88,53
486,291.84,93,53
487,292.16,96,50
488,292.48,100,50
489,292.8,98,54
490,293.12,96,49
491,293.44,95,50
492,293.76,94,54
493,294.08,93,50
494,294.4,92,49
495,294.72,91,51
496,295.04,90,49
497,295.36,89,48
498,295.68,88,51
499,296.0,87,49
500,296.32,86,50
501,296.64,85,50
502,296.96,84,49
503,297.28,83,49
504,297.6,82,48
505,297.92,81,48
506,298.24,80,47
507,298.56,79,47
508,298.88,78,46
509,299.2,77,46
510,299.52,76,39
511,300.0,75,36
512,300.48,76,41
513,300.96,71,35
514,301.44,74,43
515,301.92,72,39
516,302.4,69,46
517,303.84,60,34
518,304.32,64,38
519,304.8,69,42
520,305.28,71,46
521,306.72,64,36
522,307.2,68,39
523,307.68,71,42
524,308.16,72,45
525,309.6,64,35
526,310.08,76,38
527,310.56,75,34
528,311.04,76,41
529,311.52,75,37
530,312.0,76,46
531,312.48,71,39
532,312.96,74,48
533,313.44,72,39
534,313.92,69,48
535,315.36,60,34
536,315.84,64,37
537,316.32,69,41
538,316.8,71,45
539,318.24,64,37
540,318.72,72,40
541,319.2,71,38
542,319.68,69,40
543,321.12,71,38
544,321.6,72,42
545,322.08,74,46
546,322.56,76,50
547,324.0,67,40
548,324.48,77,46
549,324.96,76,43
550,325.44,74,50
551,326.88,65,40
552,327.36,76,46
553,327.84,74,43
554,328.32,72,50
555,329.76,64,40
556,330.24,74,46
557,330.72,72,43
558,331.2,71,50
559,332.64,64,39
560,333.12,76,45
561,334.56,76,43
562,335.04,88,48
563,336.48,75,42
564,336.96,76,48
565,338.4,75,35
566,338.88,76,37
567,339.36,75,34
568,339.84,76,40
569,340.32,75,36
570,340.8,76,42
571,341.28,71,36
572,341.76,74,43
573,342.24,72,35
574,342.72,69,48
575,344.16,60,34
576,344.64,64,38
577,345.12,69,42
578,345.6,71,46
579,347.04,64,36
580,347.52,68,39
581,348.0,71,42
582,348.48,72,45
583,349.92,64,35
584,350.4,76,38
585,350.88,75,34
586,351.36,76,41
587,351.84,75,37
588,352.32,76,46
589,352.8,71,39
590,353.28,74,48
591,353.76,72,39
592,354.24,69,48
593,355.68,60,34
594,356.16,64,37
595,356.64,69,41
596,357.12,71,45
597,358.56,64,37
598,359.04,72,40
599,359.52,71,38
600,360.0,69,36
